username;community;account_type;in_degree;out_degree
9596204683;12;grassroot;0;1
76adbc896b;3;grassroot;0;1
1694e8a20e;42;grassroot;0;2
f0a85e839a;2;grassroot;0;1
942c91cff5;10;grassroot;0;1
231cd45a9f;10;grassroot;4;0
6e6c9039d5;4;grassroot;1;2
7a6d12408a;4;grassroot;1;0
2ec758fa25;4;grassroot;1;0
e60589452d;2;grassroot;0;5
402c2ab2e8;2;media/news;2;0
b0a5784cc9;2;elite/political;2;2
6cc4149070;2;grassroot;1;0
8caa6742f0;49;grassroot;0;1
3aa64849cb;15;grassroot;0;1
4e29b73fb8;3;grassroot;0;1
87a46f357e;496;grassroot;0;1
ff647b7c6b;496;grassroot;1;0
f0fd969cf2;497;grassroot;0;3
ded260364f;497;grassroot;1;0
1c4b12bf21;497;grassroot;1;0
dd1c9d154e;497;grassroot;1;0
f41da03273;10;grassroot;0;1
be09ef7c59;14;grassroot;1;1
43b2ad0f85;14;grassroot;3;0
8b5eecf7d2;498;grassroot;0;1
ed442f5c21;498;grassroot;1;0
94e35dc3ff;247;grassroot;0;2
1c6302ca7e;247;grassroot;1;0
4eb4d55796;2;grassroot;0;1
a8556fcaaa;499;grassroot;0;1
a4a421f5e7;499;grassroot;1;0
4db81b4c10;500;grassroot;0;1
ffb482c264;500;grassroot;1;0
0f2b0b46e9;112;grassroot;0;1
aa2fe23e11;501;grassroot;1;2
5d12a84619;501;grassroot;1;0
885993952d;501;grassroot;1;1
1211dd7eb6;86;grassroot;0;3
4ec03bd783;86;grassroot;1;0
1566688b10;86;grassroot;4;0
2b50637c75;11;grassroot;0;1
c1f06292d1;2;grassroot;0;1
13900f22c7;7;grassroot;0;1
28ff83e661;42;grassroot;0;10
d07f9e2ad6;42;grassroot;2;0
0f869eb894;42;grassroot;1;0
bb2553aad6;42;grassroot;2;0
08c05523ba;9;grassroot;13;0
cba7b6c5ad;42;grassroot;2;0
7802f20165;11;grassroot;0;1
3501d8e86c;16;grassroot;0;1
8a422c8602;8;grassroot;0;3
7c3abc408c;8;grassroot;1;0
e0dfd8c449;2;grassroot;0;1
a6c98345e2;502;grassroot;0;2
76b1d37f6f;502;grassroot;1;0
bd19a06289;502;grassroot;1;0
3f88867901;503;grassroot;0;1
b501a4cbb6;503;grassroot;1;0
6d6689c4bd;2;grassroot;1;1
46e576331c;16;grassroot;0;1
3850f104ac;10;grassroot;0;1
955ea9dbe1;504;grassroot;0;1
cbf4b90755;504;grassroot;1;0
c5cfbb15d5;505;grassroot;0;1
b0cebf8ebc;505;grassroot;1;0
6f8fb98587;506;grassroot;0;2
06bea67bec;506;grassroot;1;0
eb61ea42d2;506;grassroot;1;0
bbc82af29d;507;grassroot;0;1
5b88699137;507;grassroot;1;0
46e47a8f49;2;grassroot;0;1
6a834a2df8;7;grassroot;0;3
31f7bdd3d2;7;grassroot;1;0
fd20cb2752;7;grassroot;1;0
6c1358e817;49;grassroot;0;3
a1270ab203;49;grassroot;2;0
76cb8ddb5b;24;grassroot;0;1
611e57ee1f;12;grassroot;0;2
c48759c44f;8;grassroot;0;1
f1e7a1f592;32;grassroot;0;1
2cebd990d2;16;grassroot;0;4
2b06b02c67;16;grassroot;1;0
47f204c500;16;grassroot;1;0
b615e642b0;16;media/news;3;0
37b6e72194;1;grassroot;0;1
d828506729;508;grassroot;0;3
3daba03090;508;grassroot;1;0
0e8fdc0f26;508;grassroot;1;0
66c43b7e16;508;grassroot;1;0
00b527e658;7;grassroot;0;4
1cc33a8374;7;grassroot;1;0
818d65b67a;7;grassroot;2;1
7db15f5d16;210;grassroot;0;2
71be4fecf0;70;grassroot;0;1
ce72f592f5;12;grassroot;0;2
a7040a8507;11;grassroot;0;1
ec1ab29bf0;32;grassroot;0;1
9473694439;2;grassroot;0;1
a92691babf;509;grassroot;0;1
d87e31d3bb;509;grassroot;1;0
ee259db4fb;4;grassroot;0;1
7e99e177c8;11;grassroot;0;2
d25e9d52ca;11;media/news;1;0
c53ca9c492;2;grassroot;0;1
1d781672f1;69;grassroot;0;2
7699b4b240;10;grassroot;0;1
ae922da8d0;16;grassroot;1;2
3c9f82e612;16;grassroot;1;0
4e3a61244a;10;grassroot;0;1
48500638bb;1;grassroot;0;1
c3ea51156e;12;grassroot;0;1
22aabe438b;16;grassroot;0;1
f8be854eb5;11;grassroot;0;1
5945b3d8cf;143;grassroot;0;3
ac8758e090;143;grassroot;1;0
6227df8746;7;grassroot;0;4
9d5acb4c2f;2;grassroot;0;1
2d72067ec3;70;grassroot;0;1
5c39ecbd58;7;grassroot;0;1
a9421126fa;510;grassroot;0;1
c5b28d9fd4;510;grassroot;1;0
876bdd2650;121;grassroot;0;1
eca0c0920d;9;grassroot;0;1
ef52951210;9;grassroot;3;0
f48063ea71;2;grassroot;0;1
389a3a5d8b;12;grassroot;0;1
5348021ec9;511;grassroot;0;1
9e722870a6;511;grassroot;1;0
3f7244a551;1;grassroot;0;1
a804eecfba;10;grassroot;0;1
ccb956dfb1;2;grassroot;0;5
3e4b2f8f5c;210;grassroot;0;1
c5e3f867b5;2;grassroot;0;2
c780eb78a4;7;grassroot;0;1
097ab7f2be;13;grassroot;3;1
32f76c845c;4;grassroot;0;1
ffb06952c5;16;grassroot;0;1
b387a19683;1;grassroot;0;1
2461c25367;2;grassroot;0;2
7591017631;2;grassroot;1;0
90fef9c926;24;grassroot;0;3
a80b2743a1;24;grassroot;1;0
74b2aeeda0;24;grassroot;1;0
8c24c23bf3;58;grassroot;0;3
74833a1bdb;58;grassroot;1;0
849d62de5b;9;grassroot;0;1
9237745720;9;grassroot;8;0
68dfcc61b2;2;grassroot;0;1
22d2301341;4;grassroot;0;1
7a54842ddd;43;grassroot;0;10
d8ebc22d5b;43;grassroot;1;0
1cda8add75;43;grassroot;1;0
0a8910c375;43;grassroot;1;2
5def9c79e2;43;grassroot;4;0
4a4809e872;512;grassroot;0;1
a87fa972ee;512;grassroot;1;0
57b88116c1;513;grassroot;0;1
7856baec3e;513;grassroot;1;0
662d0c285e;514;grassroot;0;1
78f348725a;514;grassroot;2;0
2350a4b20d;515;grassroot;0;1
b5ec6694bf;515;grassroot;1;0
bc66da3599;51;grassroot;0;1
10a1afecfb;51;grassroot;3;0
94866e3a5a;9;grassroot;0;2
9bcaf9046a;9;grassroot;3;0
a0ce841023;137;grassroot;0;1
8ae60b783a;115;grassroot;0;2
1d79aa5779;50;grassroot;0;1
eeb6c1959c;6;grassroot;0;1
7396a3c1cb;3;grassroot;0;1
53532a9832;516;grassroot;0;1
2f8029aa08;516;grassroot;1;0
2637e632b1;517;grassroot;0;1
cdba5f12af;517;grassroot;1;0
e103f99f0f;9;grassroot;0;1
0b026ab48f;6;grassroot;0;1
7ec42c94ab;6;grassroot;4;0
1308636c4e;3;grassroot;0;1
522be44956;58;grassroot;0;1
e81adf7dc7;11;grassroot;0;1
5a8a084bbf;518;grassroot;0;1
ea32549f78;518;grassroot;1;0
2a628bb084;16;grassroot;0;1
27ed5cca66;7;grassroot;0;1
6a9e021f48;7;grassroot;0;2
73aa4ea86d;7;grassroot;1;0
c8f4c6a8e3;7;grassroot;0;1
45861ff374;12;grassroot;0;2
756b0136ee;12;grassroot;1;0
cf414537a1;24;grassroot;0;2
53ad45d2e9;519;grassroot;0;1
cdf57edeff;519;grassroot;7;0
07d40c3e7b;83;grassroot;0;4
d4b5362614;11;grassroot;0;1
2620556203;123;grassroot;2;15
ff4f11ac00;123;grassroot;1;0
9d05312d74;123;grassroot;1;0
94e3d5e00d;123;grassroot;2;0
54d763637e;123;grassroot;2;0
307906112b;123;grassroot;2;0
b68315c792;123;grassroot;3;0
42490a1e99;123;grassroot;2;3
96a3056082;123;grassroot;3;0
1d8159e66e;123;grassroot;2;1
f8aec98b16;123;grassroot;1;1
c07dd6bc4d;123;grassroot;1;0
3e05eb852b;123;grassroot;2;0
152cad47a6;123;grassroot;2;1
1652613556;123;grassroot;3;0
e585a30bcc;123;grassroot;1;0
189b6a373b;123;grassroot;1;0
d6a876ea59;123;grassroot;1;0
f4ca72b56e;7;grassroot;0;1
08b3cdd335;520;grassroot;0;1
6be90f40f9;520;grassroot;1;0
dbfada059e;521;grassroot;0;1
d5a5c70635;521;grassroot;2;0
bb80979e33;522;grassroot;0;1
385efd76d5;522;grassroot;1;0
dc5b91e695;24;grassroot;0;1
f87bfdf1fb;69;grassroot;0;1
073eb58e20;32;grassroot;0;1
c39d2aefac;9;grassroot;0;1
0f23ba7ad1;3;grassroot;0;1
998bc2d4e6;523;grassroot;0;1
757e919030;523;grassroot;1;0
dc9b538c60;123;grassroot;0;1
7c49a33566;86;grassroot;0;1
c9bab163bc;42;grassroot;0;1
eb1f1fde0c;524;grassroot;0;1
cf8b6f5170;524;grassroot;1;0
74c82e36f4;12;grassroot;0;1
9697e35f57;49;grassroot;0;1
f6118246ec;3;grassroot;0;1
aacc8ef140;49;grassroot;0;1
652c87c79e;49;grassroot;2;0
45a1cf941d;9;grassroot;0;1
73631ef6f5;525;grassroot;0;1
edb588a129;525;grassroot;1;0
11471211eb;16;grassroot;0;1
9f286c1a28;526;grassroot;0;1
1ed5d430cd;526;grassroot;1;0
ec82722f95;123;grassroot;0;1
cc471ed983;10;grassroot;0;1
c15c46ad98;15;grassroot;1;3
41cd1d549c;15;grassroot;3;0
c9a26bb0bc;527;grassroot;0;1
825fc9a695;527;grassroot;1;0
bb49a76ce1;50;grassroot;0;1
fc1be70695;4;grassroot;0;1
84b7d2dff9;528;grassroot;0;1
cf2c31ef2a;528;grassroot;1;0
85e6608ac0;529;grassroot;0;1
d8a4ce1b53;529;grassroot;1;0
f447b2c86f;8;grassroot;0;2
aba2c0bec0;8;grassroot;1;0
7edb67002e;530;grassroot;0;1
7d11b910b8;530;grassroot;1;0
0b93e443a8;2;grassroot;0;1
1c0e6adbab;7;grassroot;0;1
b7127f3bc0;4;grassroot;0;2
456982b21f;4;grassroot;1;0
3f838c8a02;11;grassroot;0;1
86b3efce32;7;grassroot;0;1
861f3e4039;7;grassroot;3;0
ab202cb0e0;531;grassroot;0;3
727956e9af;531;grassroot;1;0
6169793dec;531;grassroot;1;0
869205cd27;531;grassroot;1;0
96afd212f8;5;grassroot;0;1
f681c0972a;2;grassroot;0;3
a3b43057d2;2;grassroot;2;0
1adb810e1f;11;grassroot;0;1
a8d8045434;532;grassroot;0;2
acdae03855;532;grassroot;1;0
dc78f765cf;532;grassroot;1;0
a635d7399a;9;grassroot;0;2
d1ea126319;533;grassroot;0;2
307860a511;533;grassroot;1;0
5bf2ac15b1;533;grassroot;1;0
1704f8cffc;3;grassroot;0;1
d2dcfd3624;2;grassroot;0;3
d19a8d8660;58;grassroot;0;2
f50bf9b163;2;grassroot;0;2
ce5a7bdacb;2;grassroot;0;1
65e4c5ee95;51;grassroot;0;1
d7716f78c6;43;grassroot;0;2
cff947be0a;43;grassroot;2;0
07fe7ff519;4;grassroot;0;1
da81eca01e;86;grassroot;0;2
7f953be7bc;86;grassroot;1;0
b6f82a2dac;42;grassroot;0;1
6de2f97342;410;grassroot;0;6
7d76546302;12;grassroot;0;1
7db323988a;2;grassroot;0;7
2e4d3f6b67;49;grassroot;0;1
b13491c8e6;43;grassroot;0;1
bfc94c5b7f;12;grassroot;0;1
e2741b33ea;7;grassroot;0;1
020603cc06;7;grassroot;0;2
b3175aa70d;7;grassroot;3;1
1678597149;7;grassroot;1;0
fdeff0a50b;86;grassroot;0;4
57cbb1a89d;86;grassroot;1;0
11fbb385bb;86;grassroot;1;0
118c2f3212;86;grassroot;1;0
6736297dd7;12;grassroot;0;2
8850c67398;12;grassroot;1;0
94fb31f4f6;534;grassroot;0;1
10736a826d;534;grassroot;1;0
e6af30e2bb;10;grassroot;0;1
0a6f94abf7;535;grassroot;1;1
a8acb7be1f;535;grassroot;1;0
bad2b8f4b3;9;grassroot;0;1
cf6564aace;329;grassroot;0;1
ff78204d3f;2;grassroot;0;3
f289e8ecb6;142;grassroot;0;1
bdd9035d69;13;grassroot;0;1
f5e63f2f7c;24;grassroot;0;1
1478732a8d;9;grassroot;0;2
2a98c43df4;9;grassroot;1;0
d07f4498fa;9;grassroot;0;1
21ab069c45;9;grassroot;0;1
324037d7b5;9;grassroot;0;1
e61c9b58b4;58;grassroot;0;1
f79e4cbcf1;3;grassroot;0;1
d960de46a9;536;grassroot;0;1
72517e9f6a;536;grassroot;1;0
8a45f9abc8;265;grassroot;0;1
0479561d07;537;grassroot;0;3
9aa44ae32c;537;grassroot;1;0
ca0b1b193a;537;grassroot;1;0
769c01eea0;537;grassroot;4;0
8ea8f3bcc6;15;grassroot;0;1
3646ac498b;437;grassroot;0;1
1eb16a4005;2;grassroot;0;4
3b224d8e88;2;grassroot;1;0
2c9d516b1b;9;grassroot;0;1
40d2f3cdb2;538;grassroot;0;1
6ddab66abd;538;elite/political;1;0
9e5e7d88bc;539;grassroot;0;1
ca180a0783;539;grassroot;1;0
37668d21cc;11;grassroot;0;3
d890991598;10;grassroot;1;1
75c9e97b3d;35;grassroot;0;3
3ee5fb3b5f;2;grassroot;0;3
3b167480f1;2;grassroot;1;0
a6026b1544;2;grassroot;0;1
0fd3570c7a;1;grassroot;0;1
e7ef5f4d46;10;grassroot;0;3
d4ae29c85c;69;grassroot;2;0
f9a697cf19;7;grassroot;1;1
237894da65;9;grassroot;0;1
4ada9a81a4;540;grassroot;0;1
19b0df6f60;540;grassroot;1;0
b7a3692d95;70;grassroot;0;1
ab47680cbf;35;grassroot;0;1
880db3de67;541;grassroot;0;2
500ff9684e;541;grassroot;1;0
e99e663fda;541;grassroot;2;3
2d6b555872;541;grassroot;1;0
a9060f1767;541;grassroot;1;0
718a68d8ba;541;grassroot;1;0
c910614954;58;grassroot;0;1
42d2b6ef7c;123;grassroot;0;1
0c007fe2c7;11;grassroot;0;2
2b87a2384a;11;grassroot;3;70
2c395d9cb9;11;grassroot;2;0
781027b4e9;32;grassroot;2;0
d1209137f0;11;grassroot;1;0
3d4719364e;2;grassroot;1;2
34de8b20ff;69;grassroot;5;0
5a126d801b;11;grassroot;1;2
1dfcbb46ac;11;grassroot;1;0
51a9d2f368;11;grassroot;5;3
219412df3d;11;grassroot;1;0
cb3e87a2f5;11;grassroot;1;4
7429c4def7;11;grassroot;4;0
8df7645c32;69;grassroot;3;0
f53340c4e4;11;grassroot;2;0
e2e3c780b1;11;grassroot;3;0
b4ab0b7b73;11;grassroot;3;0
e7f54c2a07;11;grassroot;1;0
b8c1b4383d;11;grassroot;1;0
abece5e50f;11;grassroot;1;0
02bd341a08;542;grassroot;0;1
eeed4c9651;542;grassroot;1;0
e50625e392;86;grassroot;0;1
bece6806cf;2;grassroot;0;2
db63f010bd;13;grassroot;0;1
75c65bef55;15;grassroot;0;1
a6d7095615;543;grassroot;0;1
279c5c0429;543;grassroot;1;0
8459123a65;69;grassroot;0;1
abcee511ce;544;grassroot;0;3
880a0ce729;544;grassroot;1;0
e29adcd995;544;grassroot;1;0
e50fc85ea0;544;grassroot;1;0
8b903ebc34;2;grassroot;0;3
d6128205c3;545;grassroot;0;1
bc94ff129f;545;grassroot;1;0
f072e78fdd;546;grassroot;0;1
6d20bbc685;546;grassroot;1;0
eac5008fe1;547;grassroot;1;1
50d7532586;547;grassroot;1;0
1f1a294883;13;grassroot;0;13
8b71212e3d;13;grassroot;1;0
ca31bf94f3;13;grassroot;1;0
2f7e57d85d;13;grassroot;1;0
b3c37e8753;13;grassroot;1;0
7a3fe2ed12;13;grassroot;3;0
0a2fcc09b7;13;grassroot;6;0
9a79d7f8a7;548;grassroot;0;1
6be83a3683;548;grassroot;2;0
beed6b738f;10;grassroot;0;1
8880942cf8;549;grassroot;0;1
57bf78a29c;549;grassroot;1;0
59b197b1d5;11;grassroot;0;1
7c929981fc;550;grassroot;0;2
be68f91048;550;grassroot;1;0
ca273046e5;550;grassroot;1;0
8215111525;12;grassroot;0;2
952440be4e;2;grassroot;0;1
d2ebe84f68;123;grassroot;0;3
9d85edbdfd;123;grassroot;1;0
b0b1f2f174;123;grassroot;1;0
288c5526b3;49;grassroot;0;1
e1fc19890a;2;grassroot;0;2
25b50991f4;2;grassroot;1;0
b71e1da820;551;grassroot;0;1
970f76e95c;551;grassroot;2;0
dce5053182;11;grassroot;0;2
69578f9dba;6;grassroot;0;1
4f82a5e14a;42;grassroot;0;4
5d812200a7;42;grassroot;1;0
cfae51dc75;7;grassroot;0;1
b3017f3ef6;9;grassroot;0;1
0ee9088141;552;grassroot;0;1
aac1a38fa9;552;grassroot;1;0
c5fd2af950;438;grassroot;0;1
7c8f3004e1;32;grassroot;0;1
04158ed2af;3;grassroot;0;1
0d52ad5abd;12;grassroot;0;1
54e9eac790;12;grassroot;6;0
4b255a09d7;104;grassroot;0;1
2470159c5a;69;grassroot;0;1
e8a7e0ad10;28;grassroot;0;1
d8800f67a7;12;grassroot;0;1
c7ce6f7dcb;2;grassroot;0;2
2b98c48de1;2;grassroot;1;0
887c0d212f;42;grassroot;0;1
86fe30b468;42;grassroot;4;0
04ce3282b1;6;grassroot;0;2
784b05c9c6;6;grassroot;0;3
9cc1deb721;6;grassroot;2;0
5579eb4223;6;grassroot;2;1
9ff73dc8c1;6;grassroot;2;0
1ef15e8e0b;74;grassroot;0;1
e620500c73;11;grassroot;0;3
ce928037e2;7;grassroot;0;1
3aa35b3b79;35;grassroot;0;1
64cbf9d95d;553;grassroot;0;3
a8ea1af119;553;grassroot;1;0
842ba545ce;553;grassroot;1;0
21d6e97d4a;553;grassroot;1;0
702b7c4d05;12;grassroot;0;1
c499b24438;35;grassroot;0;1
6c8cdcaac1;2;grassroot;1;2
946adb2ff5;115;grassroot;0;2
f8688cfab4;7;grassroot;0;1
2de19c4b44;85;grassroot;0;1
66d39410b0;3;grassroot;0;1
741997c72d;2;grassroot;0;4
835315f9fe;554;grassroot;0;1
886ac174a7;554;grassroot;1;0
f37567ded5;232;grassroot;0;1
af080c585a;10;grassroot;0;1
e4bcbe610e;555;grassroot;0;1
12ccb22122;555;grassroot;1;0
a26a93a5fc;2;grassroot;0;7
9a051bf6c0;247;grassroot;0;1
61c74b7264;556;grassroot;0;1
c865ee47fe;556;grassroot;1;0
96dd37a3f9;7;grassroot;0;1
80966e540c;8;grassroot;0;1
fdd6891922;2;grassroot;0;1
d1b27ea47a;123;grassroot;0;1
ea4b5f764f;70;grassroot;0;2
e58837a996;10;grassroot;0;1
0ccee1021a;210;grassroot;0;3
5c2af42b2c;210;grassroot;4;0
99a11b64e2;51;grassroot;0;50
5c36f1716b;11;grassroot;0;2
82c177483b;11;grassroot;1;0
e6e980b131;7;grassroot;0;3
26f1126adb;7;grassroot;1;0
a5b68f770d;7;grassroot;1;0
c6692ff5fe;557;grassroot;0;1
3ba483fbb1;557;grassroot;1;0
0e08c63222;558;grassroot;0;1
31471dcab1;558;grassroot;2;0
a7534217db;14;grassroot;0;2
271ba3daee;14;grassroot;1;0
65f8acbdaf;1;grassroot;1;1
f2e81d8157;2;grassroot;0;1
a9818fec72;10;grassroot;0;1
e33233e9d1;69;grassroot;0;10
618c55626a;9;grassroot;3;0
bd66d31261;11;grassroot;0;1
8987a67b37;2;grassroot;0;5
f14705eb11;2;grassroot;1;8
8639eb03d1;2;grassroot;1;3
9d0cedd670;10;grassroot;0;3
d4c7d08e1d;559;grassroot;0;1
e33876f282;559;grassroot;1;0
5319c908c2;560;grassroot;0;1
911b403528;560;grassroot;1;0
f7e5593671;561;grassroot;0;1
7bc1ac4674;561;grassroot;2;0
d3c5b5e340;12;grassroot;0;1
7c43f0f392;58;grassroot;0;2
d9b7813efb;562;grassroot;0;1
bdc2abe039;562;grassroot;1;0
28cf5260dd;563;grassroot;0;1
2f0651e330;563;grassroot;1;0
dfc35db50f;3;grassroot;0;2
2f49bbc565;3;grassroot;1;0
06a10e6145;7;grassroot;0;1
f5a86410b5;2;grassroot;0;5
d95865c58c;564;grassroot;0;2
16369e3764;564;grassroot;1;0
9b47482971;564;grassroot;1;0
033ab0d707;565;grassroot;0;1
0f1463ccc8;565;grassroot;1;0
ff2bb50d4b;3;grassroot;0;1
e92f06a208;11;grassroot;0;1
e28b2f5c86;43;grassroot;0;1
54f706bc63;566;grassroot;0;1
e5f67ded28;566;grassroot;1;0
a48128bcb7;7;grassroot;0;1
1088453df5;144;grassroot;0;1
99b487f357;2;grassroot;0;1
4f9dcd82f0;35;grassroot;0;13
f35d2bc99a;10;grassroot;0;1
9f655b10d9;69;grassroot;0;1
1a63c6dbb2;28;grassroot;0;1
f08545bd74;7;grassroot;0;1
5888dc1826;2;grassroot;0;2
f21ef12d77;24;grassroot;0;1
15b7bf8ef4;86;grassroot;0;1
fc58ebf7e2;567;grassroot;0;1
03aa1829ad;567;grassroot;1;0
acc616bc0d;9;grassroot;0;1
93d6ec6a65;568;grassroot;0;1
1cd9928ee9;568;grassroot;1;0
014ce3bed5;7;grassroot;1;1
c60e4f25f4;402;grassroot;0;1
f11d5c2348;569;grassroot;0;1
c25b394227;569;grassroot;1;0
6273de3bbf;570;grassroot;0;1
320817bb60;570;grassroot;1;0
f14563678c;9;grassroot;0;9
c9a3ffb518;9;grassroot;3;0
c11803b9a8;571;grassroot;0;2
95cde47a15;571;grassroot;1;0
37fee42d65;571;grassroot;1;0
89f9384855;7;grassroot;0;3
4908e2fdbf;7;grassroot;4;0
14c5034ba8;10;grassroot;0;1
1fce0e4bb7;7;grassroot;0;1
04e871c8ee;70;grassroot;0;1
2515a8eba4;572;grassroot;0;6
db2035d513;572;grassroot;1;0
9f2f1b7c23;572;grassroot;1;0
8b768d286a;572;grassroot;1;0
6e23cd14c7;572;grassroot;1;0
4d8f723408;572;grassroot;1;0
7572754586;572;grassroot;1;0
47a031c930;573;grassroot;0;1
ded9b21e92;573;grassroot;1;0
15a1a7cd69;574;grassroot;0;1
b65a38ead2;574;grassroot;2;0
2d61fda68e;9;grassroot;0;2
aee4ed666b;2;grassroot;0;3
c001b3cf84;24;grassroot;0;2
fd46a3acca;24;grassroot;1;0
2a38694d23;69;grassroot;0;3
b7c34d2940;2;grassroot;0;2
6685137605;69;grassroot;0;4
8416dbd78e;10;grassroot;0;2
ba862d318c;2;grassroot;0;5
094553ed4a;2;grassroot;1;2
2b2a018152;43;grassroot;0;7
230c8a4a66;43;grassroot;1;0
81c85b7a79;43;grassroot;1;0
14bec972a2;2;grassroot;0;8
b03e5a225d;12;grassroot;0;1
8c2570aa35;13;grassroot;0;1
8c7727933f;575;grassroot;0;1
6d2adb1c75;575;elite/political;1;0
fddb375eda;576;grassroot;0;1
58335d1e3a;576;grassroot;1;0
d280ea0540;577;grassroot;0;4
8a5f58fd61;577;grassroot;7;0
30680b22e4;11;grassroot;0;1
71effbbdb8;127;grassroot;0;11
839cb4507e;127;grassroot;2;0
05ed1b5e87;127;grassroot;1;0
0662a22e06;127;grassroot;1;0
6e3a8b6f21;70;grassroot;0;7
8ce2759d2f;70;elite/political;1;0
a7f3a0dd2b;86;grassroot;0;1
319fc2e731;86;grassroot;0;1
4adf1dcd6d;12;grassroot;0;1
34dcb468b9;86;grassroot;0;2
8b2305cc51;86;grassroot;1;0
7b42f2e4e0;7;grassroot;0;1
9bff7a7f1c;10;grassroot;0;1
6459acc9b3;4;grassroot;0;1
d87f7f93eb;3;grassroot;0;2
27de55c177;3;grassroot;1;0
ff56331c51;32;grassroot;0;1
fcb0187116;578;grassroot;0;1
2b2de83604;578;grassroot;1;0
e90e0bdaa9;123;grassroot;0;1
1604be7d73;11;grassroot;0;5
c3112dff65;11;grassroot;1;0
beb1d4a5da;11;grassroot;1;0
6f4b5fb3fe;11;grassroot;1;0
467be1e3cc;1;grassroot;0;2
95d021df81;1;grassroot;1;0
cadabfe36f;58;grassroot;0;1
ec4bc32c01;579;grassroot;0;4
6b1eee4239;579;grassroot;1;0
e1e3cdc4f0;579;grassroot;1;0
0e4beefa90;579;grassroot;1;0
c611ffbb35;579;grassroot;1;0
43d124b801;2;grassroot;0;1
076e7f4484;43;grassroot;0;1
f3740fa7dc;210;grassroot;0;1
9dd8ecfa3d;49;grassroot;0;1
9f1e50f56d;9;grassroot;0;2
ae3ff95081;9;grassroot;1;0
69de5d96ee;232;grassroot;0;1
acf3b530c8;6;grassroot;0;2
7cc6e5ec73;580;grassroot;0;1
9e87d987c5;580;grassroot;1;0
66c5466b8a;6;grassroot;0;1
acef85f4e9;581;grassroot;0;1
80c778d2f6;581;grassroot;1;0
5d1f945666;582;grassroot;0;1
a45e37b80e;582;grassroot;2;0
1c2e96dd2c;583;grassroot;0;1
08a658c7ac;583;grassroot;1;0
1b527cbc46;12;grassroot;0;1
2bb7becbaf;9;grassroot;0;1
9d73851563;14;grassroot;0;2
f8ddebe85b;584;grassroot;0;1
075a338197;584;grassroot;1;0
1e4fb2f61b;585;grassroot;0;1
db763096d3;585;grassroot;1;0
3ae1806e2d;586;grassroot;0;1
48fe099df4;586;grassroot;1;0
7fd93bf5c7;541;grassroot;0;2
c42cce3d8b;541;grassroot;1;0
a1c1def2f4;587;grassroot;0;1
52d65464ec;587;grassroot;1;0
a71ecf1083;7;grassroot;0;1
d1dbef43a5;58;grassroot;0;1
93108ff01f;58;grassroot;3;0
55cec02fd7;588;grassroot;0;1
65879d9a93;588;grassroot;1;0
b0927cea6a;85;grassroot;0;1
55333d9616;13;grassroot;0;1
45111b827c;7;grassroot;0;1
37542a1224;86;grassroot;0;2
5754cf2b83;589;grassroot;0;1
f58702857b;589;grassroot;2;0
b9522776f7;2;grassroot;0;1
f76ddf55c5;11;grassroot;0;2
154099fbaa;70;grassroot;0;1
b3198e8f96;1;grassroot;0;1
72738084e9;1;grassroot;0;1
ad5804b331;11;grassroot;0;5
0d4479fb63;11;grassroot;1;0
3b1fff1bb6;2;grassroot;1;4
2d1ad223a6;2;grassroot;4;0
79b96c19f4;12;grassroot;0;1
336e93b89d;590;grassroot;0;1
8dc48fe805;590;grassroot;1;0
dba197349b;9;grassroot;0;1
beff0b8ec9;8;grassroot;0;1
96db6d056a;591;grassroot;0;1
59dcbc3b24;591;grassroot;2;0
c031f1e7e1;592;grassroot;0;1
be463f9c00;592;grassroot;1;0
751ec1a1d6;593;grassroot;0;1
57033658d8;593;grassroot;1;0
63714b9da5;9;grassroot;0;1
02c715f366;24;grassroot;0;2
e8b951b1ee;24;grassroot;1;0
b2f3a70129;594;grassroot;0;1
f427f4354b;594;grassroot;1;0
a8a78bc21b;595;grassroot;0;1
66b6c2347b;595;grassroot;1;0
80d0ec2bd2;596;grassroot;0;4
793da06a9d;596;grassroot;1;0
17ec9769bd;596;grassroot;1;0
55c861fb85;596;grassroot;1;0
8a53d40964;596;grassroot;1;0
4b45a9e817;597;grassroot;0;1
268108a1f4;597;grassroot;1;0
58f58b5c70;598;grassroot;0;1
c456128756;598;grassroot;1;0
d58f3ea19c;11;grassroot;0;1
5688bc1d58;11;grassroot;0;1
b752d5c05b;3;grassroot;0;1
2c10087862;16;grassroot;0;1
877fc0b312;58;grassroot;0;1
42fa619328;13;grassroot;0;1
2f2ff0d753;9;grassroot;0;1
ed5337f4d0;11;grassroot;0;1
4990e24c69;123;grassroot;0;1
8729cf2725;2;grassroot;0;2
679f7ff52c;70;grassroot;0;1
e2c8152c4f;2;grassroot;0;6
1183ae8ce6;74;grassroot;4;2
42d92eeb33;2;grassroot;1;0
2d76b8648c;74;grassroot;1;0
f0e5e0628c;2;grassroot;0;1
fc3ab17ec1;2;grassroot;0;3
53b37cf189;16;grassroot;0;3
40faea2a01;86;grassroot;0;2
e84a7a9fea;86;grassroot;1;0
b5d3a8d68e;599;grassroot;0;1
0809faad46;599;grassroot;2;0
0f39e57a68;58;grassroot;0;1
a24ff4fe10;600;grassroot;0;1
b061d2e635;600;grassroot;1;0
106b40f259;8;grassroot;0;1
